native-none,ft,A,0,4,L2-RQSTS-DEMAND-DATA-RD-HIT,117738181
native-none,ft,A,1,4,L2-RQSTS-DEMAND-DATA-RD-HIT,117858373
native-none,ft,A,2,4,L2-RQSTS-DEMAND-DATA-RD-HIT,117858422
native-none,ft,A,3,4,L2-RQSTS-DEMAND-DATA-RD-HIT,117858459
native-none,sp,A,0,4,L2-LINES-OUT-USELESS-HWPREF,0
native-none,sp,A,1,4,L2-LINES-OUT-USELESS-HWPREF,0
native-none,sp,A,2,4,L2-LINES-OUT-USELESS-HWPREF,0
native-none,sp,A,3,4,L2-LINES-OUT-USELESS-HWPREF,0
native-none,lu,W,0,1,PAPI-TOT-CYC,13603843800
native-none,ua,A,0,4,PAPI-TOT-INS,57223826529
native-none,ua,A,1,4,PAPI-TOT-INS,57264455290
native-none,ua,A,2,4,PAPI-TOT-INS,57264460768
native-none,ua,A,3,4,PAPI-TOT-INS,57264466246
native-none,ft,A,0,4,L2-RQSTS-PF-MISS,260208
native-none,ft,A,1,4,L2-RQSTS-PF-MISS,260538
native-none,ft,A,2,4,L2-RQSTS-PF-MISS,260539
native-none,ft,A,3,4,L2-RQSTS-PF-MISS,260540
native-none,is,W,0,12,OFFCORE-REQUESTS-ALL-DATA-RD,133446
native-none,is,W,1,12,OFFCORE-REQUESTS-ALL-DATA-RD,161465
native-none,is,W,2,12,OFFCORE-REQUESTS-ALL-DATA-RD,161825
native-none,is,W,3,12,OFFCORE-REQUESTS-ALL-DATA-RD,162185
native-none,is,W,4,12,OFFCORE-REQUESTS-ALL-DATA-RD,162547
native-none,is,W,5,12,OFFCORE-REQUESTS-ALL-DATA-RD,162905
native-none,is,W,6,12,OFFCORE-REQUESTS-ALL-DATA-RD,163268
native-none,is,W,7,12,OFFCORE-REQUESTS-ALL-DATA-RD,163633
native-none,is,W,8,12,OFFCORE-REQUESTS-ALL-DATA-RD,163996
native-none,is,W,9,12,OFFCORE-REQUESTS-ALL-DATA-RD,164359
native-none,is,W,10,12,OFFCORE-REQUESTS-ALL-DATA-RD,164724
native-none,is,W,11,12,OFFCORE-REQUESTS-ALL-DATA-RD,165084
native-none,sp,A,0,1,L2-RQSTS-PF-HIT,30565256
native-none,lu,B,0,1,PAPI-TOT-INS,914158381529
native-none,mg,W,0,4,OFFCORE-REQUESTS-ALL-DATA-RD,3821043
native-none,mg,W,1,4,OFFCORE-REQUESTS-ALL-DATA-RD,3850200
native-none,mg,W,2,4,OFFCORE-REQUESTS-ALL-DATA-RD,3850564
native-none,mg,W,3,4,OFFCORE-REQUESTS-ALL-DATA-RD,3850922
native-none,bt,W,0,2,PAPI-TOT-INS,8898023398
native-none,bt,W,1,2,PAPI-TOT-INS,8938638461
native-none,ua,B,0,8,PAPI-TOT-CYC,91481237640
native-none,ua,B,1,8,PAPI-TOT-CYC,91499171284
native-none,ua,B,2,8,PAPI-TOT-CYC,91499182691
native-none,ua,B,3,8,PAPI-TOT-CYC,91499194313
native-none,ua,B,4,8,PAPI-TOT-CYC,91499207060
native-none,ua,B,5,8,PAPI-TOT-CYC,91499217512
native-none,ua,B,6,8,PAPI-TOT-CYC,91499229849
native-none,ua,B,7,8,PAPI-TOT-CYC,91499241746
native-none,ft,B,0,4,L2-LINES-OUT-USELESS-HWPREF,0
native-none,ft,B,1,4,L2-LINES-OUT-USELESS-HWPREF,0
