version,app,cpu,threads,metric,value
sniper-l1-l2,ep,6,12,cycles,4543394800
sniper-l1-l2,ep,6,12,l2-rqsts-demand-data-rd-all,11385422
sniper-l1-l2,ep,6,12,l2-rqsts-demand-data-rd-miss,3130753
sniper-l1-l2,ep,6,12,l2-rqsts-demand-data-rd-hit,8254669
sniper-l1-l2,ep,6,12,l2_rqsts-all-pf,259
sniper-l1-l2,ep,6,12,l2_rqsts-pf-hit,6472
sniper-l1-l2,ep,6,12,l2_rqsts-pf-miss,-6213
sniper-l1-l2,ep,6,12,l2-lines-out-useless-pref,2979873
sniper-l1-l2,ep,7,12,instructions,3574707489
sniper-l1-l2,ep,7,12,ipc,0.786792177581
sniper-l1-l2,ep,7,12,cycles,4543394800
sniper-l1-l2,ep,7,12,l2-rqsts-demand-data-rd-all,11384451
sniper-l1-l2,ep,7,12,l2-rqsts-demand-data-rd-miss,3069614
sniper-l1-l2,ep,7,12,l2-rqsts-demand-data-rd-hit,8314837
sniper-l1-l2,ep,7,12,l2_rqsts-all-pf,298
sniper-l1-l2,ep,7,12,l2_rqsts-pf-hit,6497
sniper-l1-l2,ep,7,12,l2_rqsts-pf-miss,-6199
sniper-l1-l2,ep,7,12,l2-lines-out-useless-pref,2920055
sniper-l1-l2,ep,8,12,instructions,3573942747
sniper-l1-l2,ep,8,12,ipc,0.786623858058
sniper-l1-l2,ep,8,12,cycles,4543394800
sniper-l1-l2,ep,8,12,l2-rqsts-demand-data-rd-all,11386325
sniper-l1-l2,ep,8,12,l2-rqsts-demand-data-rd-miss,3080910
sniper-l1-l2,ep,8,12,l2-rqsts-demand-data-rd-hit,8305415
sniper-l1-l2,ep,8,12,l2_rqsts-all-pf,458
sniper-l1-l2,ep,8,12,l2_rqsts-pf-hit,6595
sniper-l1-l2,ep,8,12,l2_rqsts-pf-miss,-6137
sniper-l1-l2,ep,8,12,l2-lines-out-useless-pref,2928964
sniper-l1-l2,ep,9,12,instructions,3574434737
sniper-l1-l2,ep,9,12,ipc,0.786732144714
sniper-l1-l2,ep,9,12,cycles,4543394802
sniper-l1-l2,ep,9,12,l2-rqsts-demand-data-rd-all,11378683
sniper-l1-l2,ep,9,12,l2-rqsts-demand-data-rd-miss,2903604
sniper-l1-l2,ep,9,12,l2-rqsts-demand-data-rd-hit,8475079
sniper-l1-l2,ep,9,12,l2_rqsts-all-pf,119
sniper-l1-l2,ep,9,12,l2_rqsts-pf-hit,6458
sniper-l1-l2,ep,9,12,l2_rqsts-pf-miss,-6339
sniper-l1-l2,ep,9,12,l2-lines-out-useless-pref,2754970
sniper-l1-l2,ep,10,12,instructions,3574294924
sniper-l1-l2,ep,10,12,ipc,0.786701372127
sniper-l1-l2,ep,10,12,cycles,4543394800
sniper-l1-l2,ep,10,12,l2-rqsts-demand-data-rd-all,11383975
sniper-l1-l2,ep,10,12,l2-rqsts-demand-data-rd-miss,3092905
sniper-l1-l2,ep,10,12,l2-rqsts-demand-data-rd-hit,8291070
sniper-l1-l2,ep,10,12,l2_rqsts-all-pf,855
sniper-l1-l2,ep,10,12,l2_rqsts-pf-hit,6856
sniper-l1-l2,ep,10,12,l2_rqsts-pf-miss,-6001
sniper-l1-l2,ep,10,12,l2-lines-out-useless-pref,2941747
sniper-l1-l2,ep,11,12,instructions,3574634655
sniper-l1-l2,ep,11,12,ipc,0.786776146616
sniper-l1-l2,ep,11,12,cycles,4543394802
sniper-l1-l2,ep,11,12,l2-rqsts-demand-data-rd-all,11385678
sniper-l1-l2,ep,11,12,l2-rqsts-demand-data-rd-miss,3140189
sniper-l1-l2,ep,11,12,l2-rqsts-demand-data-rd-hit,8245489
sniper-l1-l2,ep,11,12,l2_rqsts-all-pf,397
sniper-l1-l2,ep,11,12,l2_rqsts-pf-hit,6541
sniper-l1-l2,ep,11,12,l2_rqsts-pf-miss,-6144
sniper-l1-l2,ep,11,12,l2-lines-out-useless-pref,2988307
sniper-l1-l2,cg,0,1,instructions,8252366227
sniper-l1-l2,cg,0,1,ipc,1.01464157936
sniper-l1-l2,cg,0,1,cycles,8133282131
sniper-l1-l2,cg,0,1,l2-rqsts-demand-data-rd-all,1011083860
sniper-l1-l2,cg,0,1,l2-rqsts-demand-data-rd-miss,132889442
sniper-l1-l2,cg,0,1,l2-rqsts-demand-data-rd-hit,878194418
sniper-l1-l2,cg,0,1,l2_rqsts-all-pf,42853946
sniper-l1-l2,cg,0,1,l2_rqsts-pf-hit,17294562
sniper-l1-l2,cg,0,1,l2_rqsts-pf-miss,25559384
sniper-l1-l2,cg,0,1,l2-lines-out-useless-pref,60124700
sniper-l1-l2,cg,0,4,instructions,2095505637
sniper-l1-l2,cg,0,4,ipc,0.625096188272
sniper-l1-l2,cg,0,4,cycles,3352293097
sniper-l1-l2,cg,0,4,l2-rqsts-demand-data-rd-all,254924847
sniper-l1-l2,cg,0,4,l2-rqsts-demand-data-rd-miss,34558832
sniper-l1-l2,cg,0,4,l2-rqsts-demand-data-rd-hit,220366015
sniper-l1-l2,cg,0,4,l2_rqsts-all-pf,10158582
sniper-l1-l2,cg,0,4,l2_rqsts-pf-hit,4546008
sniper-l1-l2,cg,0,4,l2_rqsts-pf-miss,5612574
sniper-l1-l2,cg,0,4,l2-lines-out-useless-pref,14615784
sniper-l1-l2,cg,1,4,instructions,2185677672
sniper-l1-l2,cg,1,4,ipc,0.651994796373
sniper-l1-l2,cg,1,4,cycles,3352293122
sniper-l1-l2,cg,1,4,l2-rqsts-demand-data-rd-all,250673112
sniper-l1-l2,cg,1,4,l2-rqsts-demand-data-rd-miss,34081321
sniper-l1-l2,cg,1,4,l2-rqsts-demand-data-rd-hit,216591791
sniper-l1-l2,cg,1,4,l2_rqsts-all-pf,10258554
sniper-l1-l2,cg,1,4,l2_rqsts-pf-hit,4448168
sniper-l1-l2,cg,1,4,l2_rqsts-pf-miss,5810386
sniper-l1-l2,cg,1,4,l2-lines-out-useless-pref,14651051
sniper-l1-l2,cg,2,4,instructions,2133302302
sniper-l1-l2,cg,2,4,ipc,0.636371049499
sniper-l1-l2,cg,2,4,cycles,3352293137
sniper-l1-l2,cg,2,4,l2-rqsts-demand-data-rd-all,253966403
sniper-l1-l2,cg,2,4,l2-rqsts-demand-data-rd-miss,34260141
sniper-l1-l2,cg,2,4,l2-rqsts-demand-data-rd-hit,219706262
sniper-l1-l2,cg,2,4,l2_rqsts-all-pf,10823345
sniper-l1-l2,cg,2,4,l2_rqsts-pf-hit,4683405
sniper-l1-l2,cg,2,4,l2_rqsts-pf-miss,6139940
sniper-l1-l2,cg,2,4,l2-lines-out-useless-pref,14990371
sniper-l1-l2,cg,3,4,instructions,2163218947
sniper-l1-l2,cg,3,4,ipc,0.645295283411
sniper-l1-l2,cg,3,4,cycles,3352293132
sniper-l1-l2,cg,3,4,l2-rqsts-demand-data-rd-all,251927689
sniper-l1-l2,cg,3,4,l2-rqsts-demand-data-rd-miss,33621974
sniper-l1-l2,cg,3,4,l2-rqsts-demand-data-rd-hit,218305715
sniper-l1-l2,cg,3,4,l2_rqsts-all-pf,11233065
sniper-l1-l2,cg,3,4,l2_rqsts-pf-hit,4878502
sniper-l1-l2,cg,3,4,l2_rqsts-pf-miss,6354563
