version,app,cpu,threads,metric,value
zsim,lu,0,12,l2-rqsts-demand-data-rd-hit,344171446
zsim,lu,0,12,l2-rqsts-demand-data-rd-miss,80332880
zsim,lu,1,12,cycles,12938190631
zsim,lu,1,12,instructions,20336339071
zsim,lu,1,12,l2-rqsts-demand-data-rd-hit,344005408
zsim,lu,1,12,l2-rqsts-demand-data-rd-miss,80276781
zsim,lu,2,12,cycles,12938180296
zsim,lu,2,12,instructions,23079527844
zsim,lu,2,12,l2-rqsts-demand-data-rd-hit,286742769
zsim,lu,2,12,l2-rqsts-demand-data-rd-miss,69742568
zsim,lu,3,12,cycles,12938180467
zsim,lu,3,12,instructions,23244503413
zsim,lu,3,12,l2-rqsts-demand-data-rd-hit,285908021
zsim,lu,3,12,l2-rqsts-demand-data-rd-miss,69672403
zsim,lu,4,12,cycles,12938180191
zsim,lu,4,12,instructions,23478775381
zsim,lu,4,12,l2-rqsts-demand-data-rd-hit,286384169
zsim,lu,4,12,l2-rqsts-demand-data-rd-miss,67682901
zsim,lu,5,12,cycles,12938180262
zsim,lu,5,12,instructions,23635685867
zsim,lu,5,12,l2-rqsts-demand-data-rd-hit,286668548
zsim,lu,5,12,l2-rqsts-demand-data-rd-miss,67283643
zsim,lu,6,12,cycles,12938180212
zsim,lu,6,12,instructions,23760653619
zsim,lu,6,12,l2-rqsts-demand-data-rd-hit,285869866
zsim,lu,6,12,l2-rqsts-demand-data-rd-miss,67899037
zsim,lu,7,12,cycles,12938170905
zsim,lu,7,12,instructions,23958864175
zsim,lu,7,12,l2-rqsts-demand-data-rd-hit,286446906
zsim,lu,7,12,l2-rqsts-demand-data-rd-miss,67911092
zsim,lu,8,12,cycles,12938170367
zsim,lu,8,12,instructions,24113252143
zsim,lu,8,12,l2-rqsts-demand-data-rd-hit,286071291
zsim,lu,8,12,l2-rqsts-demand-data-rd-miss,67797070
zsim,lu,9,12,cycles,12938170521
zsim,lu,9,12,instructions,24324049586
zsim,lu,9,12,l2-rqsts-demand-data-rd-hit,286139208
