native-none,mg,W,0,1,l2-rqsts-all-pf,23780694
native-none,ua,A,0,8,l2-rqsts-all-pf,214268706
native-none,ua,A,1,8,l2-rqsts-all-pf,212575388
native-none,ua,A,2,8,l2-rqsts-all-pf,210837661
native-none,ua,A,3,8,l2-rqsts-all-pf,211260752
native-none,ua,A,4,8,l2-rqsts-all-pf,211281926
native-none,ua,A,5,8,l2-rqsts-all-pf,212068844
native-none,ua,A,6,8,l2-rqsts-all-pf,215893566
native-none,ua,A,7,8,l2-rqsts-all-pf,218376671
native-none,ep,W,0,2,offcore-requests-all-data-rd,1471027
native-none,ep,W,1,2,offcore-requests-all-data-rd,1567112
native-none,ft,A,0,12,offcore-requests-all-data-rd,6328388
native-none,ft,A,1,12,offcore-requests-all-data-rd,6214632
native-none,ft,A,2,12,offcore-requests-all-data-rd,6198547
native-none,ft,A,3,12,offcore-requests-all-data-rd,6197352
native-none,ft,A,4,12,offcore-requests-all-data-rd,6161527
native-none,ft,A,5,12,offcore-requests-all-data-rd,6160031
native-none,ft,A,6,12,offcore-requests-all-data-rd,6112373
native-none,ft,A,7,12,offcore-requests-all-data-rd,6113362
native-none,ft,A,8,12,offcore-requests-all-data-rd,5713569
native-none,ft,A,9,12,offcore-requests-all-data-rd,5712367
native-none,ft,A,10,12,offcore-requests-all-data-rd,5721064
native-none,ft,A,11,12,offcore-requests-all-data-rd,5730578
native-none,ft,W,0,1,l2-rqsts-pf-miss,2873561
native-none,bt,A,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,W,0,2,l2-rqsts-all-pf,119544628
native-none,lu,W,1,2,l2-rqsts-all-pf,112841958
native-none,cg,W,0,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,1,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,2,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,3,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,4,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,5,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,6,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,7,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,8,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,9,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,10,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,11,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,cg,W,0,8,l2-rqsts-pf-miss,456463
native-none,cg,W,1,8,l2-rqsts-pf-miss,329971
native-none,cg,W,2,8,l2-rqsts-pf-miss,304280
native-none,cg,W,3,8,l2-rqsts-pf-miss,823822
native-none,cg,W,4,8,l2-rqsts-pf-miss,322247
native-none,cg,W,5,8,l2-rqsts-pf-miss,166906
native-none,cg,W,6,8,l2-rqsts-pf-miss,305234
native-none,cg,W,7,8,l2-rqsts-pf-miss,280453
native-none,ft,A,0,8,l2-rqsts-all-pf,50346245
native-none,ft,A,1,8,l2-rqsts-all-pf,50221616
native-none,ft,A,2,8,l2-rqsts-all-pf,50096616
native-none,ft,A,3,8,l2-rqsts-all-pf,50174803
native-none,ft,A,4,8,l2-rqsts-all-pf,50195149
