native-none,cg,A,0,8,cycles,717356323
native-none,cg,A,1,8,cycles,656863903
native-none,cg,A,2,8,cycles,731459700
native-none,cg,A,3,8,cycles,754337013
native-none,cg,A,4,8,cycles,753004374
native-none,cg,A,5,8,cycles,728714837
native-none,cg,A,6,8,cycles,621295686
native-none,cg,A,7,8,cycles,618221145
native-none,ft,A,0,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,1,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,2,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,3,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,4,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,5,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,6,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,A,7,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ft,W,0,12,offcore-requests-all-data-rd,333817
native-none,ft,W,1,12,offcore-requests-all-data-rd,296597
native-none,ft,W,2,12,offcore-requests-all-data-rd,294729
native-none,ft,W,3,12,offcore-requests-all-data-rd,294591
native-none,ft,W,4,12,offcore-requests-all-data-rd,289792
native-none,ft,W,5,12,offcore-requests-all-data-rd,303349
native-none,ft,W,6,12,offcore-requests-all-data-rd,291464
native-none,ft,W,7,12,offcore-requests-all-data-rd,299849
native-none,ft,W,8,12,offcore-requests-all-data-rd,211547
native-none,ft,W,9,12,offcore-requests-all-data-rd,209400
native-none,ft,W,10,12,offcore-requests-all-data-rd,208819
native-none,ft,W,11,12,offcore-requests-all-data-rd,207424
native-none,ft,A,0,8,instructions,3581941103
native-none,ft,A,1,8,instructions,3574868284
native-none,ft,A,2,8,instructions,3575264961
native-none,ft,A,3,8,instructions,3575841899
native-none,ft,A,4,8,instructions,3575908070
native-none,ft,A,5,8,instructions,3575315868
native-none,ft,A,6,8,instructions,3574911470
native-none,ft,A,7,8,instructions,3575060590
native-none,bt,A,0,1,l2-lines-out-useless-hwpf,0
native-none,is,W,0,2,l2-rqsts-pf-miss,1168235
native-none,is,W,1,2,l2-rqsts-pf-miss,1157510
native-none,is,A,0,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,1,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,2,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,3,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,4,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,5,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,6,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,7,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,8,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,9,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,10,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,is,A,11,12,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ua,W,0,8,l2-lines-out-useless-pref,0
native-none,ua,W,1,8,l2-lines-out-useless-pref,0
native-none,ua,W,2,8,l2-lines-out-useless-pref,0
native-none,ua,W,3,8,l2-lines-out-useless-pref,0
native-none,ua,W,4,8,l2-lines-out-useless-pref,0
native-none,ua,W,5,8,l2-lines-out-useless-pref,0
native-none,ua,W,6,8,l2-lines-out-useless-pref,0
native-none,ua,W,7,8,l2-lines-out-useless-pref,0
native-none,cg,A,0,8,offcore-requests-demand-data-rd,2027231
native-none,cg,A,1,8,offcore-requests-demand-data-rd,1938160
native-none,cg,A,2,8,offcore-requests-demand-data-rd,1830839
native-none,cg,A,3,8,offcore-requests-demand-data-rd,1864734
native-none,cg,A,4,8,offcore-requests-demand-data-rd,1938329
native-none,cg,A,5,8,offcore-requests-demand-data-rd,1905222
native-none,cg,A,6,8,offcore-requests-demand-data-rd,1908941
native-none,cg,A,7,8,offcore-requests-demand-data-rd,1877068
native-none,ep,W,0,4,l2-rqsts-all-pf,1028586
native-none,ep,W,1,4,l2-rqsts-all-pf,972001
native-none,ep,W,2,4,l2-rqsts-all-pf,979498
native-none,ep,W,3,4,l2-rqsts-all-pf,1008530
native-none,ft,A,0,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,1,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,2,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,3,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,4,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,5,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,6,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,7,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,8,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,9,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,10,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,A,11,12,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,ft,W,0,8,offcore-requests-demand-data-rd,191624
native-none,ft,W,1,8,offcore-requests-demand-data-rd,167745
native-none,ft,W,2,8,offcore-requests-demand-data-rd,166045
native-none,ft,W,3,8,offcore-requests-demand-data-rd,163227
native-none,ft,W,4,8,offcore-requests-demand-data-rd,166351
native-none,ft,W,5,8,offcore-requests-demand-data-rd,165380
native-none,ft,W,6,8,offcore-requests-demand-data-rd,148095
native-none,ft,W,7,8,offcore-requests-demand-data-rd,148444
native-none,bt,W,0,8,l2-rqsts-demand-data-rd-miss,490183
native-none,bt,W,1,8,l2-rqsts-demand-data-rd-miss,404043
native-none,bt,W,2,8,l2-rqsts-demand-data-rd-miss,354269
native-none,bt,W,3,8,l2-rqsts-demand-data-rd-miss,354487
native-none,bt,W,4,8,l2-rqsts-demand-data-rd-miss,395775
native-none,bt,W,5,8,l2-rqsts-demand-data-rd-miss,605477
native-none,bt,W,6,8,l2-rqsts-demand-data-rd-miss,450837
native-none,bt,W,7,8,l2-rqsts-demand-data-rd-miss,337071
native-none,ep,A,0,8,cycles,4575228407
native-none,ep,A,1,8,cycles,4564399542
native-none,ep,A,2,8,cycles,4563616251
native-none,ep,A,3,8,cycles,4563291272
native-none,ep,A,4,8,cycles,4559195240
native-none,ep,A,5,8,cycles,4561841223
native-none,ep,A,6,8,cycles,4557012945
native-none,ep,A,7,8,cycles,4560831918
native-none,ft,A,0,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,1,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,2,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,3,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,4,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,5,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,6,12,offcore-response-pf-l2-data-rd-any-response,0
native-none,ft,A,7,12,offcore-response-pf-l2-data-rd-any-response,0
