native-none,ft,W,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,ft,W,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,W,0,2,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,lu,W,1,2,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,lu,A,0,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,lu,A,1,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,lu,A,2,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,lu,A,3,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,ep,A,0,12,offcore-requests-all-data-rd,1480251
native-none,ep,A,1,12,offcore-requests-all-data-rd,2322846
native-none,ep,A,2,12,offcore-requests-all-data-rd,1768576
native-none,ep,A,3,12,offcore-requests-all-data-rd,2058730
native-none,ep,A,4,12,offcore-requests-all-data-rd,1866485
native-none,ep,A,5,12,offcore-requests-all-data-rd,2070777
native-none,ep,A,6,12,offcore-requests-all-data-rd,1871488
native-none,ep,A,7,12,offcore-requests-all-data-rd,1730552
native-none,ep,A,8,12,offcore-requests-all-data-rd,1803770
native-none,ep,A,9,12,offcore-requests-all-data-rd,1494497
native-none,ep,A,10,12,offcore-requests-all-data-rd,2225671
native-none,ep,A,11,12,offcore-requests-all-data-rd,1506267
native-none,mg,W,0,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,mg,W,1,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,mg,W,2,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,mg,W,3,4,offcore-response-pf-l2-data-rd-any-response,0
native-none,bt,A,0,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,bt,A,1,2,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,mg,A,0,4,instructions,3257304693
native-none,mg,A,1,4,instructions,3242803934
native-none,mg,A,2,4,instructions,3240205572
native-none,mg,A,3,4,instructions,3241417884
native-none,mg,W,0,12,l2-rqsts-demand-data-rd-hit,300980
native-none,mg,W,1,12,l2-rqsts-demand-data-rd-hit,314790
native-none,mg,W,2,12,l2-rqsts-demand-data-rd-hit,359064
native-none,mg,W,3,12,l2-rqsts-demand-data-rd-hit,374112
native-none,mg,W,4,12,l2-rqsts-demand-data-rd-hit,233845
native-none,mg,W,5,12,l2-rqsts-demand-data-rd-hit,241095
native-none,mg,W,6,12,l2-rqsts-demand-data-rd-hit,294742
native-none,mg,W,7,12,l2-rqsts-demand-data-rd-hit,146938
native-none,mg,W,8,12,l2-rqsts-demand-data-rd-hit,183580
native-none,mg,W,9,12,l2-rqsts-demand-data-rd-hit,210564
native-none,mg,W,10,12,l2-rqsts-demand-data-rd-hit,220047
native-none,mg,W,11,12,l2-rqsts-demand-data-rd-hit,207588
native-none,ua,A,0,8,l2-rqsts-all-pf,3353367
native-none,ua,A,1,8,l2-rqsts-all-pf,3284323
native-none,ua,A,2,8,l2-rqsts-all-pf,3276021
native-none,ua,A,3,8,l2-rqsts-all-pf,3259357
