native-none,mg,A,0,1,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,0
native-none,ua,A,0,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,1,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,2,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,3,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,4,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,5,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,6,8,offcore-response-pf-l2-rfo-any-response,0
native-none,ua,A,7,8,offcore-response-pf-l2-rfo-any-response,0
native-none,bt,W,0,8,l2-rqsts-demand-data-rd-hit,2924847
native-none,bt,W,1,8,l2-rqsts-demand-data-rd-hit,3642130
native-none,bt,W,2,8,l2-rqsts-demand-data-rd-hit,3254039
native-none,bt,W,3,8,l2-rqsts-demand-data-rd-hit,3345153
native-none,bt,W,4,8,l2-rqsts-demand-data-rd-hit,3089646
native-none,bt,W,5,8,l2-rqsts-demand-data-rd-hit,2914850
native-none,bt,W,6,8,l2-rqsts-demand-data-rd-hit,2052223
native-none,bt,W,7,8,l2-rqsts-demand-data-rd-hit,1588282
native-none,lu,A,0,4,l2-lines-out-useless-hwpf,0
native-none,lu,A,1,4,l2-lines-out-useless-hwpf,0
native-none,lu,A,2,4,l2-lines-out-useless-hwpf,0
native-none,lu,A,3,4,l2-lines-out-useless-hwpf,0
native-none,ep,A,0,4,l2-rqsts-all-pf,208334
native-none,ep,A,1,4,l2-rqsts-all-pf,213190
native-none,ep,A,2,4,l2-rqsts-all-pf,213813
native-none,ep,A,3,4,l2-rqsts-all-pf,210924
native-none,mg,W,0,2,offcore-response-pf-l2-data-rd-any-response,0
native-none,mg,W,1,2,offcore-response-pf-l2-data-rd-any-response,0
native-none,ep,W,0,8,l2-rqsts-all-pf,14366
native-none,ep,W,1,8,l2-rqsts-all-pf,14082
native-none,ep,W,2,8,l2-rqsts-all-pf,14256
native-none,ep,W,3,8,l2-rqsts-all-pf,14086
native-none,ep,W,4,8,l2-rqsts-all-pf,14115
native-none,ep,W,5,8,l2-rqsts-all-pf,14115
native-none,ep,W,6,8,l2-rqsts-all-pf,14306
native-none,ep,W,7,8,l2-rqsts-all-pf,14466
native-none,ua,A,0,1,offcore-response-pf-l2-rfo-l3-hit-hitm-other-core,0
native-none,ua,W,0,4,l2-lines-out-useless-pref,0
native-none,ua,W,1,4,l2-lines-out-useless-pref,0
native-none,ua,W,2,4,l2-lines-out-useless-pref,0
native-none,ua,W,3,4,l2-lines-out-useless-pref,0
native-none,cg,W,0,1,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,mg,W,0,4,l2-rqsts-pf-miss,54787
native-none,mg,W,1,4,l2-rqsts-pf-miss,54524
native-none,mg,W,2,4,l2-rqsts-pf-miss,55001
native-none,mg,W,3,4,l2-rqsts-pf-miss,54155
native-none,ua,A,0,4,l2-rqsts-all-pf,6540664
native-none,ua,A,1,4,l2-rqsts-all-pf,6501821
native-none,ua,A,2,4,l2-rqsts-all-pf,6473998
native-none,ua,A,3,4,l2-rqsts-all-pf,6514762
native-none,ep,W,0,12,offcore-requests-demand-data-rd,258827
native-none,ep,W,1,12,offcore-requests-demand-data-rd,164412
native-none,ep,W,2,12,offcore-requests-demand-data-rd,161961
native-none,ep,W,3,12,offcore-requests-demand-data-rd,141845
native-none,ep,W,4,12,offcore-requests-demand-data-rd,212452
native-none,ep,W,5,12,offcore-requests-demand-data-rd,163614
native-none,ep,W,6,12,offcore-requests-demand-data-rd,226702
native-none,ep,W,7,12,offcore-requests-demand-data-rd,221457
native-none,ep,W,8,12,offcore-requests-demand-data-rd,173461
native-none,ep,W,9,12,offcore-requests-demand-data-rd,152146
native-none,ep,W,10,12,offcore-requests-demand-data-rd,244428
native-none,ep,W,11,12,offcore-requests-demand-data-rd,152703
native-none,ua,W,0,2,offcore-response-pf-l2-data-rd-any-response,0
native-none,ua,W,1,2,offcore-response-pf-l2-data-rd-any-response,0
native-none,ep,A,0,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,1,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,2,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,3,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,4,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,5,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,6,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,ep,A,7,8,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,mg,W,0,2,instructions,829206472
native-none,mg,W,1,2,instructions,824890762
native-none,is,A,0,2,offcore-response-pf-l2-data-rd-any-response,0
native-none,is,A,1,2,offcore-response-pf-l2-data-rd-any-response,0
native-none,lu,W,0,1,l2-rqsts-demand-data-rd-miss,136421688
native-none,lu,A,0,2,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,lu,A,1,2,offcore-response-pf-l2-data-rd-l3-hit-any-snoop,0
native-none,lu,A,0,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,1,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,2,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,3,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,4,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,5,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,6,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,7,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,8,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,9,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,10,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,lu,A,11,12,offcore-response-pf-l2-data-rd-l3-hit-hitm-other-core,0
native-none,sp,A,0,1,offcore-response-pf-l2-rfo-l3-hit-any-snoop,0
native-none,bt,A,0,8,offcore-requests-all-data-rd,120241845
native-none,bt,A,1,8,offcore-requests-all-data-rd,118498091
native-none,bt,A,2,8,offcore-requests-all-data-rd,115876317
native-none,bt,A,3,8,offcore-requests-all-data-rd,116109638
native-none,bt,A,4,8,offcore-requests-all-data-rd,115918655
native-none,bt,A,5,8,offcore-requests-all-data-rd,116632339
native-none,bt,A,6,8,offcore-requests-all-data-rd,103660897
native-none,bt,A,7,8,offcore-requests-all-data-rd,103382665
native-none,ft,A,0,1,l2-rqsts-demand-data-rd-hit,3374706
native-none,lu,A,0,8,l2-rqsts-demand-data-rd-miss,88679527
native-none,lu,A,1,8,l2-rqsts-demand-data-rd-miss,88841446
native-none,lu,A,2,8,l2-rqsts-demand-data-rd-miss,88988701
native-none,lu,A,3,8,l2-rqsts-demand-data-rd-miss,88862177
native-none,lu,A,4,8,l2-rqsts-demand-data-rd-miss,88854100
native-none,lu,A,5,8,l2-rqsts-demand-data-rd-miss,91621134
native-none,lu,A,6,8,l2-rqsts-demand-data-rd-miss,79779055
native-none,lu,A,7,8,l2-rqsts-demand-data-rd-miss,79647883
native-none,bt,W,0,8,l2-rqsts-pf-hit,97258
native-none,bt,W,1,8,l2-rqsts-pf-hit,122754
native-none,bt,W,2,8,l2-rqsts-pf-hit,122041
native-none,bt,W,3,8,l2-rqsts-pf-hit,114186
native-none,bt,W,4,8,l2-rqsts-pf-hit,118479
native-none,bt,W,5,8,l2-rqsts-pf-hit,111328
native-none,bt,W,6,8,l2-rqsts-pf-hit,75659
native-none,bt,W,7,8,l2-rqsts-pf-hit,82309
native-none,is,A,0,4,l2-lines-out-useless-pref,0
native-none,is,A,1,4,l2-lines-out-useless-pref,0
native-none,is,A,2,4,l2-lines-out-useless-pref,0
